problem_ID,problem_set_ID,question,kind,filename,q_len
2708,152,"A cubic function $f(x)=x^3-3x^2-x+3$ is shown on the axes below.
    \begin{center}
    \begin{tikzpicture}[yscale=0.9]
        \foreach \x in {-1,1,2,3,4}
          \draw[shift={(\x,0)},color=black] (0pt,-3pt) -- (0pt,3pt) node[below]  {$\x$};
        %\foreach \y in {-5,-4,-3,-2,-1,1,2,3}
          %\draw[shift={(0,\y)},color=black] (2pt,0pt) -- (-2pt,0pt) node[left]  {$\y$};
          \draw [thick, ->] (-2.5,0) -- (+4.5,0) node [right] {$x$};
          \draw [thick, ->] (0,-3.5) -- (0,3.5) node [right] {$y$};
        %\fill (1,-4.5) circle[radius=2pt] node [below] {$P$};
        %\fill (0,-4) circle[radius=2pt] node [right] {$Q$};
        \draw [<->] plot[domain= -1.2:3.2] (\x, {(\x+1)*(\x-1)*(\x-3)});
        \draw [<->] plot[domain= -2:2.7] (\x, {-\x-1});
        \fill (2,-3) circle[radius=0.08cm] node[below left]{$P$};
    \end{tikzpicture}
    \end{center}
    A tangent to the function at $x=2$ is drawn with the point of tangency $P$.
    \begin{enumerate}%[itemsep=0.8cm]
      \item Find the coordinates of $P$. \hfill [1]
      \item Write down the derivative of the function, $f'(x)$. \hfill [2]
      \item Show that the gradient of the tangent line is $-1$. \hfill [1]
      \item Write down the equation of the tangent line. \hfill [2]
    \end{enumerate}
    \begin{tikzpicture}
      \draw (0,0) rectangle (15.2,9);
      \draw (8,0) rectangle (15.2,4.5);
      \node at (0,9)[below right]{\textbf{Working:}};
      \node at (8,4.5)[below right]{\textbf{Answers:}};
      \draw [dotted] (9,3.1)node[left]{(a)}--(15,3.1);
      \draw [dotted] (9,2)node[left]{(b)}--(15,2.0);
      \draw [dotted] (9,0.5)node[left]{(d)}--(15,0.5);
  \end{tikzpicture}

",question,6-5DNQ_Calculator-practiceD.tex,1680
2709,152,"  \newpage
",newpage,6-5DNQ_Calculator-practiceD.tex,11
2710,152,"Find the solutions for the system, the value(s) for $x$ such that $f(x)=g(x)$. Sketch the graph to show working.
    \begin{enumerate}
        \item $f(x)=-2x^2+3x+5$ \\[0.25cm] $g(x)=-2x+1$ \hfill [3] \vspace{0.3cm}
        % x=-0.367, 3.137
    \end{enumerate}
        \begin{tikzpicture}
            \draw (0,0) rectangle (15.2,8);
            \draw (8,0) rectangle (15.2,3);
            \node at (0,8)[below right]{\textbf{Working:}};
            \node at (8,3)[below right]{\textbf{Answers:}};
            \draw [dotted] (9,1.7)node[left]{(a)}--(15,1.7);
            %\draw [dotted] (9,1)node[left]{(b)}--(15,1);
        \end{tikzpicture}

",question,6-5DNQ_Calculator-practiceD.tex,645
2711,152,"Perform a linear regression on the data in the table, finding $y=ax+b$. 
        \begin{center}
        \begin{tabular}{|l|c|c|c|c|c|c|}
            \hline
            $x$ & 53 & 54 & 56 & 60 & 61 & 65 \\ 
            \hline 
            $y$ & 11.5 & 11.6 & 12.0 & 12.2 & 12.5 & 12.3 \\ 
            \hline 
            \end{tabular}
        \end{center}
        \begin{enumerate}
            \item Write down the value of $a$, $b$. \hfill [3]%a=0.0756630, b=7.6156006
            \item Write down the correlation coefficient $r$. \hfill [1] %r=0.88080983
            \item Use your regression line to estimate $y$ for $x=58$. \hfill [2] %y=12.004056
        \end{enumerate}
        \begin{tikzpicture}
            \draw (0,0) rectangle (15.2,7);
            \draw (8,0) rectangle (15.2,4.5);
            \node at (0,7)[below right]{\textbf{Working:}};
            \node at (8,4.5)[below right]{\textbf{Answers:}};
            \draw [dotted] (9.4,3.1)node[left]{(a)(i)}--(15,3.1);
            \draw [dotted] (9.5,2.4)node[left]{(ii)}--(15,2.4);
            \draw [dotted] (9,1.7)node[left]{(b)}--(15,1.7);
            \draw [dotted] (9,1)node[left]{(c)}--(15,1);
        \end{tikzpicture}

        
                   
",question,6-5DNQ_Calculator-practiceD.tex,1219
2712,153,"    \subsubsection*{6.6 Do Now: Tangents, systems of equations, frequency tables \\ Calculator practice E}

",section,6-6DN_Calculator-practiceE.tex,108
2713,153,"A cubic function $f(x)=-2x^3+3x+1$ is shown on the axes below.
    \begin{center}
    \begin{tikzpicture}[xscale=1.5, yscale=1.2]
        \foreach \x in {-2,-1,1,2}
          \draw[shift={(\x,0)},color=black] (0pt,-1pt) -- (0pt,4pt) node[below]  {$\x$};
        %\foreach \y in {-5,-4,-3,-2,-1,1,2,3}
          %\draw[shift={(0,\y)},color=black] (2pt,0pt) -- (-2pt,0pt) node[left]  {$\y$};
          \draw [thick, ->] (-2.5,0) -- (+3.5,0) node [right] {$x$};
          \draw [thick, ->] (0,-1.5) -- (0,5) node [right] {$y$};
        %\fill (1,-4.5) circle[radius=2pt] node [below] {$P$};
        %\fill (0,-4) circle[radius=2pt] node [right] {$Q$};
        \draw [<->] plot[domain= -1.5:1.5] (\x, {(-2*\x^3+3*\x+1)});
        \draw [<->] plot[domain= --0.25:2.1] (\x, {-3*\x+5});
        \fill (1,2) circle[radius=0.06cm] node[below left]{$P$};
    \end{tikzpicture}
    \end{center}
    A tangent to the function at $x=1$ is drawn with the point of tangency $P$.
    \begin{enumerate}%[itemsep=0.8cm]
      \item Find the coordinates of $P$. \hfill [1]
      \item Write down the derivative of the function, $f'(x)$. \hfill [2]
      \item Show that the gradient of the tangent line is $-3$. \hfill [1]
      \item Write down the equation of the tangent line. \hfill [2]
      \item Find the coordinates of the two extrema of $f$. \hfill [2]
    \end{enumerate}
    \begin{tikzpicture}
      \draw (0,0) rectangle (15.2,7);
      \draw (8,0) rectangle (15.2,5.5);
      \node at (0,7)[below right]{\textbf{Working:}};
      \node at (8,5.5)[below right]{\textbf{Answers:}};
      \draw [dotted] (9,4.1)node[left]{(a)}--(15,4.1);
      \draw [dotted] (9,3.2)node[left]{(b)}--(15,3.2);
      \draw [dotted] (9,2.3)node[left]{(c)}--(15,2.3);
      \draw [dotted] (9,1.4)node[left]{(d)}--(15,1.4);
      \draw [dotted] (9,0.5)node[left]{(e)}--(15,0.5);
  \end{tikzpicture}

",question,6-6DN_Calculator-practiceE.tex,1871
2714,153,"  \newpage
",newpage,6-6DN_Calculator-practiceE.tex,11
2715,153,"Find the solutions for the system, the value(s) for $x$ such that $f(x)=g(x)$. Sketch the graph to show working.
    \begin{multicols}{2}
        \qquad $f(x)=\frac{1}{2}x^2+x-4$ \\[0.25cm] $g(x)=-\frac{1}{3}x-3$ \hfill [3] \vspace{0.3cm}
        % x=-3.277, 067
    \end{multicols}
        \begin{tikzpicture}
            \draw (0,0) rectangle (15.2,6);
            \draw (8,0) rectangle (15.2,3);
            \node at (0,6)[below right]{\textbf{Working:}};
            \node at (8,3)[below right]{\textbf{Answers:}};
            \draw [dotted] (9,1.7)node[left]{(a)}--(15,1.7);
            %\draw [dotted] (9,1)node[left]{(b)}--(15,1);
        \end{tikzpicture}

",question,6-6DN_Calculator-practiceE.tex,665
2716,153,"The SAT Math scores of a representative 100 North Carolina students are shown below.
        \begin{center}
            \begin{tabular}{|l|c|c|c|c|}
                \hline
                Score & $400 \leq x < 450$ & $450 \leq x < 500$ & $500 \leq x < 550$ & $550 \leq x < 600$\\ 
                \hline 
                Freq & $k$ & 24 & 40 & 26\\ 
                \hline 
                \end{tabular}
        \end{center}
        \begin{enumerate}
            \item Find the value of $k$.  \hfill [1]
            \item Write down the modal class. \hfill [1]
            \item Estimate the mean $\overline{x}$. \hfill [2]
            \item Estimate the standard deviation of the data, $\sigma$.  \hfill [2]
            \end{enumerate}
        \begin{tikzpicture}
            \draw (0,0) rectangle (15.2,7);
            \draw (8,0) rectangle (15.2,5);
            \node at (0,7)[below right]{\textbf{Working:}};
            \node at (8,5)[below right]{\textbf{Answers:}};
            \draw [dotted] (9,3.7)node[left]{(a)}--(15,3.7);
            \draw [dotted] (9,2.7)node[left]{(b)}--(15,2.7);
            \draw [dotted] (9,1.7)node[left]{(c)}--(15,1.7);
            \draw [dotted] (9,0.7)node[left]{(d)}--(15,0.7);
        \end{tikzpicture}

        
                   
",question,6-6DN_Calculator-practiceE.tex,1273
2717,154,"    \subsubsection*{6.7 Do Now Quiz: Tangents, systems of equations, frequency tables \\ Calculator practice E}

",section,6-7DNQ_Calculator-practiceF.tex,113
2718,154,"A cubic function $f(x)=-2x^3-x^2+3x+1$ is shown on the axes below.
    \begin{center}
    \begin{tikzpicture}[xscale=1.5, yscale=1.5]
        \foreach \x in {-2,-1,1,2}
          \draw[shift={(\x,0)},color=black] (0pt,-1pt) -- (0pt,4pt) node[below]  {$\x$};
        %\foreach \y in {-5,-4,-3,-2,-1,1,2,3}
          %\draw[shift={(0,\y)},color=black] (2pt,0pt) -- (-2pt,0pt) node[left]  {$\y$};
          \draw [thick, ->] (-2.5,0) -- (+2.5,0) node [right] {$x$};
          \draw [thick, ->] (0,-1.5) -- (0,3) node [right] {$y$};
        %\fill (1,-4.5) circle[radius=2pt] node [below] {$P$};
        %\fill (0,-4) circle[radius=2pt] node [right] {$Q$};
        \draw [<->] plot[domain= -1.2:1.3] (\x, {(-2*\x^3-\x^2+3*\x+1)});
        \draw [<->] plot[domain= 0.6:1.4] (\x, {-5*\x+6});
        \fill (1,1) circle[radius=0.04cm] node[below left]{$P$};
    \end{tikzpicture}
    \end{center}
    A tangent to the function at $x=1$ is drawn with the point of tangency $P$.
    \begin{enumerate}%[itemsep=0.8cm]
      \item Find the coordinates of $P$. \hfill [1]
      \item Write down the derivative of the function, $f'(x)$. \hfill [2]
      \item Show that the gradient of the tangent line is $-5$. \hfill [1]
      \item Write down the equation of the tangent line. \hfill [2]
      \item Find the coordinates of the two extrema of $f$. \hfill [2]
    \end{enumerate}
    \begin{tikzpicture}
      \draw (0,0) rectangle (15.2,7);
      \draw (8,0) rectangle (15.2,5.5);
      \node at (0,7)[below right]{\textbf{Working:}};
      \node at (8,5.5)[below right]{\textbf{Answers:}};
      \draw [dotted] (9,4.1)node[left]{(a)}--(15,4.1);
      \draw [dotted] (9,3.2)node[left]{(b)}--(15,3.2);
      \draw [dotted] (9,2.3)node[left]{(c)}--(15,2.3);
      \draw [dotted] (9,1.4)node[left]{(d)}--(15,1.4);
      \draw [dotted] (9,0.5)node[left]{(e)}--(15,0.5);
  \end{tikzpicture}

",question,6-7DNQ_Calculator-practiceF.tex,1877
2719,154,"  \newpage
",newpage,6-7DNQ_Calculator-practiceF.tex,11
2720,154,"Find the solutions for the system, the value(s) for $x$ such that $f(x)=g(x)$. Sketch the graph to show working.
    \begin{multicols}{2}
        \qquad $f(x)=\frac{1}{2}x^2+2x-3$ \\[0.25cm] $g(x)=-\frac{1}{2}x-4$ \hfill [3] \vspace{0.3cm}
        % x=-3.277, 067
    \end{multicols}
        \begin{tikzpicture}
            \draw (0,0) rectangle (15.2,6);
            \draw (8,0) rectangle (15.2,3);
            \node at (0,6)[below right]{\textbf{Working:}};
            \node at (8,3)[below right]{\textbf{Answers:}};
            \draw [dotted] (9,1.7)node[left]{(a)}--(15,1.7);
            %\draw [dotted] (9,1)node[left]{(b)}--(15,1);
        \end{tikzpicture}

",question,6-7DNQ_Calculator-practiceF.tex,666
2721,154,"The SAT Math scores of a representative 100 North Carolina students are shown below.
        \begin{center}
            \begin{tabular}{|l|c|c|c|c|}
                \hline
                Score & $400 \leq x < 450$ & $450 \leq x < 500$ & $500 \leq x < 550$ & $550 \leq x < 600$\\ 
                \hline 
                Freq & $k$ & 21 & 43 & 22\\ 
                \hline 
                \end{tabular}
        \end{center}
        \begin{enumerate}
            \item Find the value of $k$.  \hfill [1]
            \item Write down the modal class. \hfill [1]
            \item Estimate the mean $\overline{x}$. \hfill [2]
            \item Estimate the standard deviation of the data, $\sigma$.  \hfill [2]
            \end{enumerate}
        \begin{tikzpicture}
            \draw (0,0) rectangle (15.2,7);
            \draw (8,0) rectangle (15.2,5);
            \node at (0,7)[below right]{\textbf{Working:}};
            \node at (8,5)[below right]{\textbf{Answers:}};
            \draw [dotted] (9,3.7)node[left]{(a)}--(15,3.7);
            \draw [dotted] (9,2.7)node[left]{(b)}--(15,2.7);
            \draw [dotted] (9,1.7)node[left]{(c)}--(15,1.7);
            \draw [dotted] (9,0.7)node[left]{(d)}--(15,0.7);
        \end{tikzpicture}

        
                   
",question,6-7DNQ_Calculator-practiceF.tex,1273
2722,155,"    \subsubsection*{6.8 Do Now: Tangents, systems of equations, frequency tables \\ Calculator practice G}

",section,6-8DN_Calculator-practiceG.tex,108
2723,155,"A cubic function $f(x)=x^3-\frac{3}{2}x^2-6x+3$ is shown on the axes below.
    \begin{center}
    \begin{tikzpicture}[xscale=1.0, yscale=0.5]
        \foreach \x in {-2,-1,1,2,3}
          \draw[shift={(\x,0)},color=black] (0pt,-1pt) -- (0pt,4pt) node[below]  {$\x$};
        %\foreach \y in {-5,-4,-3,-2,-1,1,2,3}
          %\draw[shift={(0,\y)},color=black] (2pt,0pt) -- (-2pt,0pt) node[left]  {$\y$};
          \draw [thick, ->] (-2.5,0) -- (+3.5,0) node [right] {$x$};
          \draw [thick, ->] (0,-7) -- (0,6) node [right] {$y$};
        %\fill (1,-4.5) circle[radius=2pt] node [below] {$P$};
        %\fill (0,-4) circle[radius=2pt] node [right] {$Q$};
        \draw [<->] plot[samples=50,domain= -2.4:3.5] (\x, {(\x*\x*\x-1.5*\x*\x - 6*\x +3)});
        \draw [<->] plot[domain= -2.5:-1.5] (\x, {12*\x+25});
        \draw [<->, dashed] plot[domain= -2.5:-0.5] (\x, {-1/12*\x+5/6});
        \fill (-2,1) circle[radius=0.08cm] node[above left]{$P$};
    \end{tikzpicture}
    \end{center}
    A tangent to the function at $x=-2$ is drawn with the point of tangency $P$.
    \begin{enumerate}%[itemsep=0.8cm]
      \item Write down the derivative of the function, $f'(x)$. \hfill [2]
      \item Show that the gradient of the tangent line is $12$. \hfill [1]
      \item Find the equation of the tangent line. \hfill [2]
      \item Write down the slope of the perpendicular to the tangent line (the ``normal'') \hfill [1]
      \item Find the $x$ values of 
      \begin{enumerate}%[itemsep=0.8cm]
        \item the local minimum and 
        \item the local maximum of $f$. \hfill [2]
        \end{enumerate}
    \end{enumerate}
    \begin{tikzpicture}
      \draw (0,0) rectangle (15.2,7);
      \draw (8,0) rectangle (15.2,5.5);
      \node at (0,7)[below right]{\textbf{Working:}};
      \node at (8,5.5)[below right]{\textbf{Answers:}};
      \draw [dotted] (9,4.1)node[left]{(a)}--(15,4.1);
      \draw [dotted] (9,3.2)node[left]{(c)}--(15,3.2);
      \draw [dotted] (9,2.3)node[left]{(d)}--(15,2.3);
      \draw [dotted] (9.35,1.4)node[left]{(e)(i)}--(15,1.4);
      \draw [dotted] (9.3,0.5)node[left]{(ii)}--(15,0.5);
  \end{tikzpicture}

",question,6-8DN_Calculator-practiceG.tex,2155
2724,155,"  \newpage
",newpage,6-8DN_Calculator-practiceG.tex,11
2725,155,"The function $\cos x$ equals $\frac{1}{2}$ twice in each period. Set your calculator for radians, and find the solutions for the system ($x$ such that $f(x)=g(x)$) over the domain $0 \leq x \leq 2 \pi$. Sketch the graph to show working.
    \begin{multicols}{2}
        \qquad $f(x)=\cos x$ \\[0.25cm] $g(x)=\frac{1}{2}$ \hfill [2] \vspace{0.3cm}
        % x=-3.277, 067
    \end{multicols}
        \begin{tikzpicture}
            \draw (0,0) rectangle (15.2,6);
            \draw (8,0) rectangle (15.2,3);
            \node at (0,6)[below right]{\textbf{Working:}};
            \node at (8,3)[below right]{\textbf{Answers:}};
            \draw [dotted] (9,1.7)node[left]{(a)}--(15,1.7);
            \draw [dotted] (9,0.7)node[left]{(b)}--(15,0.7);
        \end{tikzpicture}

",question,6-8DN_Calculator-practiceG.tex,776
2726,155,"Apply the law of cosines, $c^2=a^2+b^2-2ab \cos \theta$.
    \begin{enumerate}
        \item $a=17.3$, $b=11.6$, $\theta = 48^\circ$. Find the third side length, $c$. \hfill [3]
        \item $a=10.4$, $b=13.1$, $c=9.1$. Find $\hat{C}$ (the angle opposite side $c$). \hfill [3]
    \end{enumerate}
        \begin{tikzpicture}
            \draw (0,0) rectangle (15.2,9);
            \draw (8,0) rectangle (15.2,3);
            \node at (0,9)[below right]{\textbf{Working:}};
            \node at (8,3)[below right]{\textbf{Answers:}};
            \draw [dotted] (9,1.7)node[left]{(a)}--(15,1.7);
            \draw [dotted] (9,1)node[left]{(b)}--(15,1);
        \end{tikzpicture}


",question,6-8DN_Calculator-practiceG.tex,680
2727,156,"    \subsubsection*{6.9 Do Now Quiz: Tangents, systems of equations, law of cosines \\ Calculator practice H}

",section,6-9DNQ_Calculator-practiceH.tex,111
2728,156,"A cubic function $f(x)=-x^3+3x^2+x-4$ is shown on the axes below.
    \begin{center}
    \begin{tikzpicture}[xscale=1.0, yscale=0.8]
        \foreach \x in {-2,-1,1,2,3}
          \draw[shift={(\x,0)},color=black] (0pt,-1pt) -- (0pt,4pt) node[below]  {$\x$};
        %\foreach \y in {-5,-4,-3,-2,-1,1,2,3}
          %\draw[shift={(0,\y)},color=black] (2pt,0pt) -- (-2pt,0pt) node[left]  {$\y$};
          \draw [thick, ->] (-2.5,0) -- (+3.5,0) node [right] {$x$};
          \draw [thick, ->] (0,-4.2) -- (0,4) node [below left] {$y$};
        %\fill (1,-4.5) circle[radius=2pt] node [below] {$P$};
        %\fill (0,-4) circle[radius=2pt] node [right] {$Q$};
        \draw [<->] plot[samples=50,domain= -1.4:3.2] (\x, {(-\x*\x*\x+3*\x*\x +\x -4)});
        \draw [<->] plot[domain= -2.3:3] (\x, {\x});
        \draw [<->, dashed] plot[domain= 0.5:3] (\x, {-\x+4});
        \fill (2,2) circle[radius=0.08cm] node[above]{$P$};
    \end{tikzpicture}
    \end{center}
    A tangent to the function at $x=2$ is drawn with the point of tangency $P$.
    \begin{enumerate}%[itemsep=0.8cm]
      \item Write down the derivative of the function, $f'(x)$. \hfill [2]
      \item Show that the gradient of the tangent line is $1$. \hfill [1]
      \item Find the equation of the tangent line. \hfill [2]
      \item Write down the slope of the perpendicular to the tangent line (the ``normal'') \hfill [1]
      \item Find the $x$ values of 
      \begin{enumerate}%[itemsep=0.8cm]
        \item the local minimum and 
        \item the local maximum of $f$. \hfill [2]
        \end{enumerate}
    \end{enumerate}
    \begin{tikzpicture}
      \draw (0,0) rectangle (15.2,7);
      \draw (8,0) rectangle (15.2,5.5);
      \node at (0,7)[below right]{\textbf{Working:}};
      \node at (8,5.5)[below right]{\textbf{Answers:}};
      \draw [dotted] (9,4.1)node[left]{(a)}--(15,4.1);
      \draw [dotted] (9,3.2)node[left]{(c)}--(15,3.2);
      \draw [dotted] (9,2.3)node[left]{(d)}--(15,2.3);
      \draw [dotted] (9.35,1.4)node[left]{(e)(i)}--(15,1.4);
      \draw [dotted] (9.3,0.5)node[left]{(ii)}--(15,0.5);
  \end{tikzpicture}

",question,6-9DNQ_Calculator-practiceH.tex,2120
2729,156,"  \newpage
",newpage,6-9DNQ_Calculator-practiceH.tex,11
2730,156,"The function $\sin 2x$ equals $-\frac{\sqrt{2}}{2}$ twice in each period. Set your calculator for radians, and find the solutions for the system ($x$ such that $f(x)=g(x)$) over the domain $0 \leq x \leq \pi$. Sketch the graph to show working.
    \begin{multicols}{2}
        \qquad $f(x)=\sin 2x$ \\[0.25cm] $\displaystyle g(x)=-\frac{\sqrt{2}}{2}$ \hfill [2] \vspace{0.3cm}
        % x=-3.277, 067
    \end{multicols}
        \begin{tikzpicture}
            \draw (0,0) rectangle (15.2,6);
            \draw (8,0) rectangle (15.2,3);
            \node at (0,6)[below right]{\textbf{Working:}};
            \node at (8,3)[below right]{\textbf{Answers:}};
            \draw [dotted] (9,1.7)node[left]{(a)}--(15,1.7);
            \draw [dotted] (9,0.7)node[left]{(b)}--(15,0.7);
        \end{tikzpicture}

",question,6-9DNQ_Calculator-practiceH.tex,806
